제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-18,우수,4.12,95.68110592,3.25,0.036055513,0.006191477,95.77530102,"₩21,600,000 ","₩5,135,000 ","₩5,361,508 ","₩16,238,492 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-01-07,우수,3.880222222,88.77490041,4.530555556,0.042570203,0.019936944,93.74928528,"₩21,600,000 ","₩7,158,278 ","₩7,635,555 ","₩13,964,445 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-26,우수,3.882222222,88.83529064,3.727777778,0.038614908,0.015275328,94.6109764,"₩21,600,000 ","₩5,889,889 ","₩6,225,376 ","₩15,374,624 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-16,우수,3.88,88.76819038,3.255555556,0.036086316,0.023580093,94.03335912,"₩21,600,000 ","₩5,143,778 ","₩5,470,163 ","₩16,129,837 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-09-06,우수,4.12,95.68110592,3.866666667,0.039327683,0.05904205,90.16302665,"₩21,600,000 ","₩6,109,333 ","₩6,775,874 ","₩14,824,126 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-07,우수,4.12,95.68110592,3.780555556,0.038887302,0.076871279,88.42414195,"₩21,600,000 ","₩5,973,278 ","₩6,755,257 ","₩14,844,743 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-05-14,우수,3.88,88.76819038,5.177777778,0.045509462,0.031122469,92.33680697,"₩21,600,000 ","₩8,180,889 ","₩8,859,835 ","₩12,740,165 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-28,우수,3.88,88.76819038,3.055555556,0.034960295,0.029516458,93.55232474,"₩21,600,000 ","₩4,827,778 ","₩5,160,511 ","₩16,439,489 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-09-16,우수,4.12,95.68110592,2.838888889,0.033698005,0.051547029,91.47549657,"₩21,600,000 ","₩4,485,444 ","₩4,903,438 ","₩16,696,562 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-19,우수,4.12,95.68110592,3.747222222,0.038715486,0.057460074,90.38244399,"₩21,600,000 ","₩5,920,611 ","₩6,550,621 ","₩15,049,379 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-21,우수,3.442083333,71.26465287,7.658333333,0.055347388,0.05391238,89.07402323,"₩25,700,000 ","₩9,802,667 ","₩11,005,079 ","₩14,694,921 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-11,우수,3.48,72.81688999,9.936111111,0.063043195,0.10500612,83.19506853,"₩25,700,000 ","₩12,718,222 ","₩15,287,231 ","₩10,412,769 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-26,우수,3.721458333,83.10527294,8.144444444,0.057076946,0.09290379,85.00192637,"₩25,700,000 ","₩10,424,889 ","₩12,264,297 ","₩13,435,703 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-07-03,우수,3.72,83.05047625,8.041666667,0.056715665,0.091803564,85.14807708,"₩25,700,000 ","₩10,293,333 ","₩12,088,744 ","₩13,611,256 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-09-20,우수,3.72,83.05047625,7.827777778,0.055956332,0.09169363,85.23500375,"₩25,700,000 ","₩10,019,556 ","₩11,755,212 ","₩13,944,788 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-11-11,경고,3.719791667,83.04264815,9.686111111,0.062245036,0.174642625,76.31123396,"₩25,700,000 ","₩12,398,222 ","₩16,246,916 ","₩9,453,084 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-05,우수,3.52,74.48384231,7.036111111,0.053051338,0.038790448,90.8158214,"₩25,700,000 ","₩9,006,222 ","₩9,917,019 ","₩15,782,981 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-06-05,우수,4.010208333,92.55548515,7.119444444,0.053364574,0.073446045,87.31893806,"₩25,700,000 ","₩9,112,889 ","₩10,436,326 ","₩15,263,674 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-15,우수,4.01625,92.72560441,10.00833333,0.0632719,0.139727938,79.70001622,"₩25,700,000 ","₩12,810,667 ","₩16,073,606 ","₩9,626,394 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-23,우수,4.013125,92.63761169,7.736111111,0.055627731,0.095119567,84.92527022,"₩25,700,000 ","₩9,902,222 ","₩11,659,924 ","₩14,040,076 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-15,우수,4.021041667,92.86052658,9.841666667,0.062742861,0.054186369,88.30707694,"₩25,700,000 ","₩12,597,333 ","₩14,265,372 ","₩11,434,628 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-02-10,우수,4.020833333,92.8546604,8.438888889,0.058099531,0.090826968,85.10735003,"₩25,700,000 ","₩10,801,778 ","₩12,691,945 ","₩13,008,055 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-29,우수,4.02,92.83119567,8.136111111,0.057047738,0.146539356,79.64129056,"₩25,700,000 ","₩10,414,222 ","₩13,076,411 ","₩12,623,589 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-10,우수,3.883125,88.86255012,10.02222222,0.063315787,0.094717011,84.19672022,"₩25,700,000 ","₩12,828,444 ","₩15,236,276 ","₩10,463,724 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-12,우수,4.02,92.83119567,10.43333333,0.064601342,0.115620316,81.97783425,"₩25,700,000 ","₩13,354,667 ","₩16,290,582 ","₩9,409,418 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-03-16,우수,3.887083333,88.98207245,10.33888889,0.064308285,0.156492271,77.91994432,"₩25,700,000 ","₩13,233,778 ","₩16,983,813 ","₩8,716,187 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-25,우수,4.02,92.83119567,7.730555556,0.055607753,0.028656765,91.57354819,"₩25,700,000 ","₩9,895,111 ","₩10,805,643 ","₩14,894,357 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-17,우수,3.532916667,75.05777667,10.08611111,0.063517277,0.154085994,78.23967289,"₩25,700,000 ","₩12,910,222 ","₩16,500,864 ","₩9,199,136 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-15,우수,3.808541667,86.43473804,10.09166667,0.063534767,0.073733127,86.27321061,"₩25,700,000 ","₩12,917,333 ","₩14,972,589 ","₩10,727,411 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-05-26,우수,3.809375,86.46280153,10.14444444,0.063700689,0.062953802,87.33455087,"₩25,700,000 ","₩12,984,889 ","₩14,867,986 ","₩10,832,014 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-11,우수,3.723541667,83.18355393,10.01944444,0.063307012,0.140232833,79.64601546,"₩25,700,000 ","₩12,824,889 ","₩16,102,361 ","₩9,597,639 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-10,우수,3.723958333,83.19921013,10.02222222,0.063315787,0.113547992,82.31362213,"₩25,700,000 ","₩12,828,444 ","₩15,584,838 ","₩10,115,162 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-16,우수,3.721458333,83.10527294,10.08888889,0.063526023,0.098163535,83.83104424,"₩25,700,000 ","₩12,913,778 ","₩15,404,529 ","₩10,295,471 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-16,우수,3.720625,83.07396054,10.08888889,0.063526023,0.098942065,83.75319125,"₩25,700,000 ","₩12,913,778 ","₩15,418,849 ","₩10,281,151 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-04-30,우수,3.728958333,83.38708452,10.21666667,0.063927042,0.108933916,82.71390423,"₩25,700,000 ","₩13,077,333 ","₩15,810,320 ","₩9,889,680 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-06-24,우수,3.718333333,82.98785145,8.066666667,0.056803756,0.075918527,86.72777173,"₩25,700,000 ","₩10,325,333 ","₩11,905,452 ","₩13,794,548 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-02-23,우수,3.880208333,88.77448103,8.402777778,0.05797509,0.089287985,85.27369241,"₩25,700,000 ","₩10,755,556 ","₩12,612,982 ","₩13,087,018 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-06-24,정상,3.795416667,85.99069338,11.06666667,0.0665332,0.066379134,86.70876666,"₩25,700,000 ","₩14,165,333 ","₩16,336,680 ","₩9,363,320 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-22,우수,3.88,88.76819038,8.322222222,0.057696524,0.099700902,84.26025742,"₩25,700,000 ","₩10,652,444 ","₩12,642,312 ","₩13,057,688 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-21,우수,3.8,86.14708718,7.991666667,0.056539072,0.081581268,86.18796602,"₩25,700,000 ","₩10,229,333 ","₩11,868,633 ","₩13,831,367 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-08,우수,3.8,86.14708718,7.861111111,0.056075346,0.10212873,84.17959234,"₩25,700,000 ","₩10,062,222 ","₩11,953,280 ","₩13,746,720 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-16,우수,3.800416667,86.16111893,9.838888889,0.062734006,0.10023262,83.7033374,"₩25,700,000 ","₩12,593,778 ","₩15,045,730 ","₩10,654,270 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-07,우수,3.88,88.76819038,10.03055556,0.063342105,0.093673632,84.29842633,"₩25,700,000 ","₩12,839,111 ","₩15,230,547 ","₩10,469,453 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-09,우수,3.88,88.76819038,7.941666667,0.056361926,0.066539856,87.70982181,"₩25,700,000 ","₩10,165,333 ","₩11,589,732 ","₩14,110,268 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-05-21,우수,3.56,76.21190431,11.15833333,0.066808183,0.080811918,85.2379899,"₩25,700,000 ","₩14,282,667 ","₩16,756,222 ","₩8,943,778 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-27,우수,3.88,88.76819038,7.975,0.056480085,0.050286114,89.32338008,"₩25,700,000 ","₩10,208,000 ","₩11,428,139 ","₩14,271,861 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-17,우수,3.56,76.21190431,8.002777778,0.056578363,0.04654029,89.68813472,"₩25,700,000 ","₩10,243,556 ","₩11,421,305 ","₩14,278,695 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-27,우수,3.88,88.76819038,7.975,0.056480085,0.084868906,85.86510094,"₩25,700,000 ","₩10,208,000 ","₩11,888,416 ","₩13,811,584 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-10,정상,4.119583333,95.66812198,10.10555556,0.063578473,0.084941844,85.14796834,"₩25,700,000 ","₩12,935,111 ","₩15,191,333 ","₩10,508,667 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-16,우수,3.740416667,83.83629952,10.00555556,0.063263119,0.144951457,79.17854236,"₩25,700,000 ","₩12,807,111 ","₩16,174,977 ","₩9,525,023 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-10-19,우수,3.740208333,83.82757345,9.747222222,0.062441083,0.098363861,83.91950561,"₩25,700,000 ","₩12,476,444 ","₩14,867,157 ","₩10,832,843 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-12,경고,3.742291667,83.91483412,10.1,0.063560994,0.14905679,78.7382216,"₩25,700,000 ","₩12,928,000 ","₩16,418,964 ","₩9,281,036 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-21,우수,3.737708333,83.72286066,8.325,0.057706152,0.097198761,84.50950865,"₩25,700,000 ","₩10,656,000 ","₩12,609,232 ","₩13,090,768 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-01,우수,3.743333333,83.95846445,8.130555556,0.057028258,0.100776193,84.21955484,"₩25,700,000 ","₩10,407,111 ","₩12,357,120 ","₩13,342,880 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-04-06,우수,3.560208333,76.22063038,8.283333333,0.057561561,0.01785023,92.45882088,"₩25,700,000 ","₩10,602,667 ","₩11,467,447 ","₩14,232,553 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-27,우수,3.577916667,77.01886207,7.975,0.056480085,0.127577138,81.59427765,"₩25,700,000 ","₩10,208,000 ","₩12,510,681 ","₩13,189,319 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-24,우수,4.102916667,95.16657281,8.316666667,0.057677263,0.124372966,81.79497705,"₩25,700,000 ","₩10,645,333 ","₩13,014,654 ","₩12,685,346 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-17,우수,4.023333333,92.92505457,9.919444444,0.062990299,0.138064641,79.89450597,"₩25,700,000 ","₩12,696,889 ","₩15,892,068 ","₩9,807,932 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-25,우수,4.020416667,92.84292803,9.813888889,0.062654254,0.068130005,86.92157413,"₩25,700,000 ","₩12,561,778 ","₩14,451,853 ","₩11,248,147 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-12-02,우수,4.03625,93.28308216,10.62777778,0.065200545,0.207337778,72.74616765,"₩25,700,000 ","₩13,603,556 ","₩18,700,031 ","₩6,999,969 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-20,우수,4.027916667,93.05411056,9.911111111,0.062963834,0.100958143,83.60780225,"₩25,700,000 ","₩12,686,222 ","₩15,173,491 ","₩10,526,509 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-10,우수,3.580625,77.14910929,8.355555556,0.057811956,0.03710193,90.50861145,"₩25,700,000 ","₩10,695,111 ","₩11,816,678 ","₩13,883,322 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-19,우수,3.58,77.11905224,8.080555556,0.056852636,0.102580664,84.05667003,"₩25,700,000 ","₩10,343,111 ","₩12,304,926 ","₩13,395,074 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-12-02,우수,3.57875,77.05893814,7.627777778,0.055236864,0.079055725,86.57074118,"₩25,700,000 ","₩9,763,556 ","₩11,278,124 ","₩14,421,876 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-29,우수,4.039375,93.3686018,8.136111111,0.057047738,0.156687603,78.62646583,"₩25,700,000 ","₩10,414,222 ","₩13,245,187 ","₩12,454,813 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-19,우수,3.758541667,84.5954673,7.163888889,0.053530884,0.087793294,85.86758221,"₩25,700,000 ","₩9,169,778 ","₩10,678,975 ","₩15,021,025 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-17,우수,3.916041667,89.84429751,9.836111111,0.06272515,0.1416233,79.56515504,"₩25,700,000 ","₩12,590,222 ","₩15,823,789 ","₩9,876,211 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-03,우수,3.92,89.95907409,7.708333333,0.055527771,0.056242174,88.82300551,"₩25,700,000 ","₩9,866,667 ","₩11,108,233 ","₩14,591,767 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-25,우수,3.92,89.95907409,8.147222222,0.057086679,0.08755881,85.53545117,"₩25,700,000 ","₩10,428,444 ","₩12,191,956 ","₩13,508,044 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-02,우수,3.92,89.95907409,7.044444444,0.053082745,0.084358508,86.25587477,"₩25,700,000 ","₩9,016,889 ","₩10,453,652 ","₩15,246,348 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-24,우수,3.92,89.95907409,8.316666667,0.057677263,0.084110953,85.82117843,"₩25,700,000 ","₩10,645,333 ","₩12,404,087 ","₩13,295,913 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-13,우수,3.92,89.95907409,7.013888889,0.052967495,0.104862021,84.21704833,"₩25,700,000 ","₩8,977,778 ","₩10,660,285 ","₩15,039,715 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-12,우수,3.92,89.95907409,8.183333333,0.057213052,0.101455747,84.13312005,"₩25,700,000 ","₩10,474,667 ","₩12,450,111 ","₩13,249,889 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-30,우수,3.92,89.95907409,7.883333333,0.056154549,0.120210714,82.36347369,"₩25,700,000 ","₩10,090,667 ","₩12,251,385 ","₩13,448,615 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-19,우수,3.92,89.95907409,9.913888889,0.062972657,0.139105816,79.79215267,"₩25,700,000 ","₩12,689,778 ","₩15,903,541 ","₩9,796,459 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-04-02,우수,3.91,89.66911219,10.29444444,0.064169913,0.15442531,78.14047764,"₩25,700,000 ","₩13,176,889 ","₩16,863,077 ","₩8,836,923 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-17,우수,3.5,73.63954082,7.169444444,0.053551637,0.098567549,84.78808141,"₩25,700,000 ","₩9,176,889 ","₩10,823,324 ","₩14,876,676 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-20,우수,3.5,73.63954082,7.744444444,0.055657684,0.152732312,79.16100039,"₩25,700,000 ","₩9,912,889 ","₩12,522,440 ","₩13,177,560 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-25,우수,3.763333333,84.79616683,8.147222222,0.057086679,0.15409319,78.88201309,"₩25,700,000 ","₩10,428,444 ","₩13,220,307 ","₩12,479,693 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-07-13,우수,3.76,84.65654976,8.013888889,0.056617626,0.039342839,90.40395352,"₩25,700,000 ","₩10,257,778 ","₩11,346,603 ","₩14,353,397 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-17,우수,3.76,84.65654976,10.41944444,0.064558328,0.089706637,84.57350342,"₩25,700,000 ","₩13,336,889 ","₩15,769,583 ","₩9,930,417 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-02,우수,3.76,84.65654976,10.12777778,0.063648339,0.132862338,80.34893227,"₩25,700,000 ","₩12,963,556 ","₩16,134,073 ","₩9,565,927 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-11,우수,3.76,84.65654976,7.769444444,0.055747446,0.078535271,86.5717283,"₩25,700,000 ","₩9,944,889 ","₩11,487,456 ","₩14,212,544 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-11-14,우수,3.759791667,84.6478237,7.677777778,0.055417607,0.09155243,85.30299631,"₩25,700,000 ","₩9,827,556 ","₩11,520,762 ","₩14,179,238 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-30,우수,3.759583333,84.63909763,7.133333333,0.053416602,0.072337068,87.424633,"₩25,700,000 ","₩9,130,667 ","₩10,444,043 ","₩15,255,957 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-18,우수,3.759583333,84.63909763,7.166666667,0.053541261,0.095987284,85.04714542,"₩25,700,000 ","₩9,173,333 ","₩10,786,174 ","₩14,913,826 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-10-01,우수,4.044583333,93.51113453,9.797222222,0.062601029,0.073460049,86.3938922,"₩25,700,000 ","₩12,540,444 ","₩14,515,429 ","₩11,184,571 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-05-04,우수,4.040208333,93.39140704,10.20555556,0.06389227,0.081606005,85.45017246,"₩25,700,000 ","₩13,063,111 ","₩15,287,402 ","₩10,412,598 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-11,우수,4.04,93.38570573,8.352777778,0.057802345,0.093107818,84.90898367,"₩25,700,000 ","₩10,691,556 ","₩12,591,784 ","₩13,108,216 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-16,우수,4.04,93.38570573,10.08888889,0.063526023,0.093777003,84.26969746,"₩25,700,000 ","₩12,913,778 ","₩15,324,343 ","₩10,375,657 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-28,우수,4.04,93.38570573,7.972222222,0.056470248,0.113386944,83.01428077,"₩25,700,000 ","₩10,204,444 ","₩12,292,396 ","₩13,407,604 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-31,우수,4.04,93.38570573,7.883333333,0.056154549,0.087901879,85.59435719,"₩25,700,000 ","₩10,090,667 ","₩11,788,939 ","₩13,911,061 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-05-22,우수,4.039791667,93.38000442,10.15555556,0.063735565,0.099331308,83.69331268,"₩25,700,000 ","₩12,999,111 ","₩15,531,840 ","₩10,168,160 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-12,우수,4.1,95.08115266,7.016666667,0.052977983,0.10515995,84.18620671,"₩25,700,000 ","₩8,981,333 ","₩10,668,414 ","₩15,031,586 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-05-04,우수,4.1,95.08115266,10.20555556,0.06389227,0.133267038,80.2840692,"₩25,700,000 ","₩13,063,111 ","₩16,271,112 ","₩9,428,888 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-06-01,우수,4.1,95.08115266,7.130555556,0.0534062,0.060210848,88.6382952,"₩25,700,000 ","₩9,127,111 ","₩10,297,029 ","₩15,402,971 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-18,우수,4.1,95.08115266,7.666666667,0.055377492,0.037054266,90.75682417,"₩25,700,000 ","₩9,813,333 ","₩10,812,777 ","₩14,887,223 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2016-11-23,우수,3.760416667,84.6740019,8.652777778,0.058831209,0.103842589,83.73262022,"₩25,700,000 ","₩11,075,556 ","₩13,227,289 ","₩12,472,711 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-10-17,우수,3.761666667,84.72635829,9.752777778,0.062458875,0.105595666,83.19454591,"₩25,700,000 ","₩12,483,556 ","₩15,005,257 ","₩10,694,743 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-23,우수,3.619583333,78.84416103,8.152777778,0.057106139,0.083940477,85.89533845,"₩25,700,000 ","₩10,435,556 ","₩12,149,152 ","₩13,550,848 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-12,우수,3.62,78.86136646,8.1,0.056920998,0.022005797,92.10732047,"₩25,700,000 ","₩10,368,000 ","₩11,256,434 ","₩14,443,566 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-06-05,우수,3.62,78.86136646,7.119444444,0.053364574,0.0726486,87.3986826,"₩25,700,000 ","₩9,112,889 ","₩10,426,803 ","₩15,273,197 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-03,우수,3.62,78.86136646,10.125,0.06363961,0.103815672,83.25447177,"₩25,700,000 ","₩12,960,000 ","₩15,566,731 ","₩10,133,269 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-29,우수,3.62,78.86136646,7.136111111,0.053427001,0.052949217,89.3623782,"₩25,700,000 ","₩9,134,222 ","₩10,221,552 ","₩15,478,448 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-28,우수,3.62,78.86136646,7.888888889,0.056174332,0.126458839,81.73668295,"₩25,700,000 ","₩10,097,778 ","₩12,354,034 ","₩13,345,966 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-27,우수,3.62,78.86136646,7.975,0.056480085,0.100812004,84.27079109,"₩25,700,000 ","₩10,208,000 ","₩12,113,331 ","₩13,586,669 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-11-08,우수,3.62,78.86136646,7.694444444,0.055477723,0.091983209,85.25390678,"₩25,700,000 ","₩9,848,889 ","₩11,552,419 ","₩14,147,581 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2018-06-26,우수,3.78,85.41877083,7.061111111,0.053145503,0.130120858,81.67336397,"₩25,700,000 ","₩9,038,222 ","₩11,066,303 ","₩14,633,697 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-16,우수,3.923333333,90.05572806,9.838888889,0.062734006,0.130181761,80.70842331,"₩25,700,000 ","₩12,593,778 ","₩15,604,044 ","₩10,095,956 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-11,우수,3.921875,90.01344195,10.10277778,0.063569734,0.10992721,82.65030553,"₩25,700,000 ","₩12,931,556 ","₩15,646,107 ","₩10,053,893 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-19,우수,3.78,85.41877083,7.830555556,0.05596626,0.084645147,85.93885938,"₩25,700,000 ","₩10,023,111 ","₩11,663,072 ","₩14,036,928 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-10-21,우수,3.78,85.41877083,9.741666667,0.062423286,0.037705249,89.98714645,"₩25,700,000 ","₩12,469,333 ","₩13,856,794 ","₩11,843,206 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-16,우수,3.927291667,90.17050465,8.505555556,0.058328571,0.034045903,90.76255261,"₩25,700,000 ","₩10,887,111 ","₩11,995,157 ","₩13,704,843 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-17,우수,3.784375,85.58107318,8.169444444,0.05716448,0.068363764,87.44717557,"₩25,700,000 ","₩10,456,889 ","₩11,957,949 ","₩13,742,051 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-04-02,우수,3.9275,90.17654552,10.29444444,0.064169913,0.071166219,86.46638681,"₩25,700,000 ","₩13,176,889 ","₩15,239,319 ","₩10,460,681 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-27,우수,3.936875,90.44838481,8.141666667,0.057067212,0.091232604,85.17001844,"₩25,700,000 ","₩10,421,333 ","₩12,235,918 ","₩13,464,082 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,우수,4.041875,93.43701751,8.483333333,0.058252325,0.052670038,88.90776374,"₩25,700,000 ","₩10,858,667 ","₩12,213,407 ","₩13,486,593 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-03,우수,4.048125,93.60805679,10.125,0.06363961,0.123375236,81.29851534,"₩25,700,000 ","₩12,960,000 ","₩15,941,251 ","₩9,758,749 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-10,우수,4.045416667,93.53393977,10.02222222,0.063315787,0.118970959,81.77132541,"₩25,700,000 ","₩12,828,444 ","₩15,688,194 ","₩10,011,806 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-25,우수,3.786458333,85.65836001,7.980555556,0.056499754,0.06420429,87.92959558,"₩25,700,000 ","₩10,215,111 ","₩11,617,375 ","₩14,082,625 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-30,정상,3.783541667,85.55015844,9.966666667,0.063140056,0.182823661,75.40362835,"₩25,700,000 ","₩12,757,333 ","₩16,918,726 ","₩8,781,274 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-10,우수,3.783958333,85.56561581,9.938888889,0.063052007,0.124811357,81.21366362,"₩25,700,000 ","₩12,721,778 ","₩15,664,578 ","₩10,035,422 "
